song_id, comment_id, reply_id
7019301,28077204,21057903
7019302,28077208,21057906
7019303,28077212,21057909
7019304,28077216,21057912
7019305,28077220,21057915
7019306,28077224,21057918
7019307,28077228,21057921
7019308,28077232,21057924
7019309,28077236,21057927
7019310,28077240,21057930
7019311,28077244,21057933
7019312,28077248,21057936
7019313,28077252,21057939
7019314,28077256,21057942
7019315,28077260,21057945
7019316,28077264,21057948
7019317,28077268,21057951
7019318,28077272,21057954
7019319,28077276,21057957
7019320,28077280,21057960
7019321,28077284,21057963
7019322,28077288,21057966
7019323,28077292,21057969
7019324,28077296,21057972
7019325,28077300,21057975
7019326,28077304,21057978
7019327,28077308,21057981
7019328,28077312,21057984
7019329,28077316,21057987
7019330,28077320,21057990
7019331,28077324,21057993
7019332,28077328,21057996
7019333,28077332,21057999
7019334,28077336,21058002
7019335,28077340,21058005
7019336,28077344,21058008
7019337,28077348,21058011
7019338,28077352,21058014
7019339,28077356,21058017
7019340,28077360,21058020
7019341,28077364,21058023
7019342,28077368,21058026
7019343,28077372,21058029
7019344,28077376,21058032
7019345,28077380,21058035
7019346,28077384,21058038
7019347,28077388,21058041
7019348,28077392,21058044
7019349,28077396,21058047
7019350,28077400,21058050
7019351,28077404,21058053
7019352,28077408,21058056
7019353,28077412,21058059
7019354,28077416,21058062
7019355,28077420,21058065
7019356,28077424,21058068
7019357,28077428,21058071
7019358,28077432,21058074
7019359,28077436,21058077
7019360,28077440,21058080
7019361,28077444,21058083
7019362,28077448,21058086
7019363,28077452,21058089
7019364,28077456,21058092
7019365,28077460,21058095
7019366,28077464,21058098
7019367,28077468,21058101
7019368,28077472,21058104
7019369,28077476,21058107
7019370,28077480,21058110
7019371,28077484,21058113
7019372,28077488,21058116
7019373,28077492,21058119
7019374,28077496,21058122
7019375,28077500,21058125
7019376,28077504,21058128
7019377,28077508,21058131
7019378,28077512,21058134
7019379,28077516,21058137
7019380,28077520,21058140
7019381,28077524,21058143
7019382,28077528,21058146
7019383,28077532,21058149
7019384,28077536,21058152
7019385,28077540,21058155
7019386,28077544,21058158
7019387,28077548,21058161
7019388,28077552,21058164
7019389,28077556,21058167
7019390,28077560,21058170
7019391,28077564,21058173
7019392,28077568,21058176
7019393,28077572,21058179
7019394,28077576,21058182
7019395,28077580,21058185
7019396,28077584,21058188
7019397,28077588,21058191
7019398,28077592,21058194
7019399,28077596,21058197
7019400,28077600,21058200
7019401,28077604,21058203
7019402,28077608,21058206
7019403,28077612,21058209
7019404,28077616,21058212
7019405,28077620,21058215
7019406,28077624,21058218
7019407,28077628,21058221
7019408,28077632,21058224
7019409,28077636,21058227
7019410,28077640,21058230
7019411,28077644,21058233
7019412,28077648,21058236
7019413,28077652,21058239
7019414,28077656,21058242
7019415,28077660,21058245
7019416,28077664,21058248
7019417,28077668,21058251
7019418,28077672,21058254
7019419,28077676,21058257
7019420,28077680,21058260
7019421,28077684,21058263
7019422,28077688,21058266
7019423,28077692,21058269
7019424,28077696,21058272
7019425,28077700,21058275
7019426,28077704,21058278
7019427,28077708,21058281
7019428,28077712,21058284
7019429,28077716,21058287
7019430,28077720,21058290
7019431,28077724,21058293
7019432,28077728,21058296
7019433,28077732,21058299
7019434,28077736,21058302
7019435,28077740,21058305
7019436,28077744,21058308
7019437,28077748,21058311
7019438,28077752,21058314
7019439,28077756,21058317
7019440,28077760,21058320
7019441,28077764,21058323
7019442,28077768,21058326
7019443,28077772,21058329
7019444,28077776,21058332
7019445,28077780,21058335
7019446,28077784,21058338
7019447,28077788,21058341
7019448,28077792,21058344
7019449,28077796,21058347
7019450,28077800,21058350
7019451,28077804,21058353
7019452,28077808,21058356
7019453,28077812,21058359
7019454,28077816,21058362
7019455,28077820,21058365
7019456,28077824,21058368
7019457,28077828,21058371
7019458,28077832,21058374
7019459,28077836,21058377
7019460,28077840,21058380
7019461,28077844,21058383
7019462,28077848,21058386
7019463,28077852,21058389
7019464,28077856,21058392
7019465,28077860,21058395
7019466,28077864,21058398
7019467,28077868,21058401
7019468,28077872,21058404
7019469,28077876,21058407
7019470,28077880,21058410
7019471,28077884,21058413
7019472,28077888,21058416
7019473,28077892,21058419
7019474,28077896,21058422
7019475,28077900,21058425
7019476,28077904,21058428
7019477,28077908,21058431
7019478,28077912,21058434
7019479,28077916,21058437
7019480,28077920,21058440
7019481,28077924,21058443
7019482,28077928,21058446
7019483,28077932,21058449
7019484,28077936,21058452
7019485,28077940,21058455
7019486,28077944,21058458
7019487,28077948,21058461
7019488,28077952,21058464
7019489,28077956,21058467
7019490,28077960,21058470
7019491,28077964,21058473
7019492,28077968,21058476
7019493,28077972,21058479
7019494,28077976,21058482
7019495,28077980,21058485
7019496,28077984,21058488
7019497,28077988,21058491
7019498,28077992,21058494
7019499,28077996,21058497
7019500,28078000,21058500
7019501,28078004,21058503
7019502,28078008,21058506
7019503,28078012,21058509
7019504,28078016,21058512
7019505,28078020,21058515
7019506,28078024,21058518
7019507,28078028,21058521
7019508,28078032,21058524
7019509,28078036,21058527
7019510,28078040,21058530
7019511,28078044,21058533
7019512,28078048,21058536
7019513,28078052,21058539
7019514,28078056,21058542
7019515,28078060,21058545
7019516,28078064,21058548
7019517,28078068,21058551
7019518,28078072,21058554
7019519,28078076,21058557
7019520,28078080,21058560
7019521,28078084,21058563
7019522,28078088,21058566
7019523,28078092,21058569
7019524,28078096,21058572
7019525,28078100,21058575
7019526,28078104,21058578
7019527,28078108,21058581
7019528,28078112,21058584
7019529,28078116,21058587
7019530,28078120,21058590
7019531,28078124,21058593
7019532,28078128,21058596
7019533,28078132,21058599
7019534,28078136,21058602
7019535,28078140,21058605
7019536,28078144,21058608
7019537,28078148,21058611
7019538,28078152,21058614
7019539,28078156,21058617
7019540,28078160,21058620
7019541,28078164,21058623
7019542,28078168,21058626
7019543,28078172,21058629
7019544,28078176,21058632
7019545,28078180,21058635
7019546,28078184,21058638
7019547,28078188,21058641
7019548,28078192,21058644
7019549,28078196,21058647
7019550,28078200,21058650
7019551,28078204,21058653
7019552,28078208,21058656
7019553,28078212,21058659
7019554,28078216,21058662
7019555,28078220,21058665
7019556,28078224,21058668
7019557,28078228,21058671
7019558,28078232,21058674
7019559,28078236,21058677
7019560,28078240,21058680
7019561,28078244,21058683
7019562,28078248,21058686
7019563,28078252,21058689
7019564,28078256,21058692
7019565,28078260,21058695
7019566,28078264,21058698
7019567,28078268,21058701
7019568,28078272,21058704
7019569,28078276,21058707
7019570,28078280,21058710
7019571,28078284,21058713
7019572,28078288,21058716
7019573,28078292,21058719
7019574,28078296,21058722
7019575,28078300,21058725
7019576,28078304,21058728
7019577,28078308,21058731
7019578,28078312,21058734
7019579,28078316,21058737
7019580,28078320,21058740
7019581,28078324,21058743
7019582,28078328,21058746
7019583,28078332,21058749
7019584,28078336,21058752
7019585,28078340,21058755
7019586,28078344,21058758
7019587,28078348,21058761
7019588,28078352,21058764
7019589,28078356,21058767
7019590,28078360,21058770
7019591,28078364,21058773
7019592,28078368,21058776
7019593,28078372,21058779
7019594,28078376,21058782
7019595,28078380,21058785
7019596,28078384,21058788
7019597,28078388,21058791
7019598,28078392,21058794
7019599,28078396,21058797
7019600,28078400,21058800
7019601,28078404,21058803
7019602,28078408,21058806
7019603,28078412,21058809
7019604,28078416,21058812
7019605,28078420,21058815
7019606,28078424,21058818
7019607,28078428,21058821
7019608,28078432,21058824
7019609,28078436,21058827
7019610,28078440,21058830
7019611,28078444,21058833
7019612,28078448,21058836
7019613,28078452,21058839
7019614,28078456,21058842
7019615,28078460,21058845
7019616,28078464,21058848
7019617,28078468,21058851
7019618,28078472,21058854
7019619,28078476,21058857
7019620,28078480,21058860
7019621,28078484,21058863
7019622,28078488,21058866
7019623,28078492,21058869
7019624,28078496,21058872
7019625,28078500,21058875
7019626,28078504,21058878
7019627,28078508,21058881
7019628,28078512,21058884
7019629,28078516,21058887
7019630,28078520,21058890
7019631,28078524,21058893
7019632,28078528,21058896
7019633,28078532,21058899
7019634,28078536,21058902
7019635,28078540,21058905
7019636,28078544,21058908
7019637,28078548,21058911
7019638,28078552,21058914
7019639,28078556,21058917
7019640,28078560,21058920
7019641,28078564,21058923
7019642,28078568,21058926
7019643,28078572,21058929
7019644,28078576,21058932
7019645,28078580,21058935
7019646,28078584,21058938
7019647,28078588,21058941
7019648,28078592,21058944
7019649,28078596,21058947
7019650,28078600,21058950
7019651,28078604,21058953
7019652,28078608,21058956
7019653,28078612,21058959
7019654,28078616,21058962
7019655,28078620,21058965
7019656,28078624,21058968
7019657,28078628,21058971
7019658,28078632,21058974
7019659,28078636,21058977
7019660,28078640,21058980
7019661,28078644,21058983
7019662,28078648,21058986
7019663,28078652,21058989
7019664,28078656,21058992
7019665,28078660,21058995
7019666,28078664,21058998
7019667,28078668,21059001
7019668,28078672,21059004
7019669,28078676,21059007
7019670,28078680,21059010
7019671,28078684,21059013
7019672,28078688,21059016
7019673,28078692,21059019
7019674,28078696,21059022
7019675,28078700,21059025
7019676,28078704,21059028
7019677,28078708,21059031
7019678,28078712,21059034
7019679,28078716,21059037
7019680,28078720,21059040
7019681,28078724,21059043
7019682,28078728,21059046
7019683,28078732,21059049
7019684,28078736,21059052
7019685,28078740,21059055
7019686,28078744,21059058
7019687,28078748,21059061
7019688,28078752,21059064
7019689,28078756,21059067
7019690,28078760,21059070
7019691,28078764,21059073
7019692,28078768,21059076
7019693,28078772,21059079
7019694,28078776,21059082
7019695,28078780,21059085
7019696,28078784,21059088
7019697,28078788,21059091
7019698,28078792,21059094
7019699,28078796,21059097
7019700,28078800,21059100
7019701,28078804,21059103
7019702,28078808,21059106
7019703,28078812,21059109
7019704,28078816,21059112
7019705,28078820,21059115
7019706,28078824,21059118
7019707,28078828,21059121
7019708,28078832,21059124
7019709,28078836,21059127
7019710,28078840,21059130
7019711,28078844,21059133
7019712,28078848,21059136
7019713,28078852,21059139
7019714,28078856,21059142
7019715,28078860,21059145
7019716,28078864,21059148
7019717,28078868,21059151
7019718,28078872,21059154
7019719,28078876,21059157
7019720,28078880,21059160
7019721,28078884,21059163
7019722,28078888,21059166
7019723,28078892,21059169
7019724,28078896,21059172
7019725,28078900,21059175
7019726,28078904,21059178
7019727,28078908,21059181
7019728,28078912,21059184
7019729,28078916,21059187
7019730,28078920,21059190
7019731,28078924,21059193
7019732,28078928,21059196
7019733,28078932,21059199
7019734,28078936,21059202
7019735,28078940,21059205
7019736,28078944,21059208
7019737,28078948,21059211
7019738,28078952,21059214
7019739,28078956,21059217
7019740,28078960,21059220
7019741,28078964,21059223
7019742,28078968,21059226
7019743,28078972,21059229
7019744,28078976,21059232
7019745,28078980,21059235
7019746,28078984,21059238
7019747,28078988,21059241
7019748,28078992,21059244
7019749,28078996,21059247
7019750,28079000,21059250
7019751,28079004,21059253
7019752,28079008,21059256
7019753,28079012,21059259
7019754,28079016,21059262
7019755,28079020,21059265
7019756,28079024,21059268
7019757,28079028,21059271
7019758,28079032,21059274
7019759,28079036,21059277
7019760,28079040,21059280
7019761,28079044,21059283
7019762,28079048,21059286
7019763,28079052,21059289
7019764,28079056,21059292
7019765,28079060,21059295
7019766,28079064,21059298
7019767,28079068,21059301
7019768,28079072,21059304
7019769,28079076,21059307
7019770,28079080,21059310
7019771,28079084,21059313
7019772,28079088,21059316
7019773,28079092,21059319
7019774,28079096,21059322
7019775,28079100,21059325
7019776,28079104,21059328
7019777,28079108,21059331
7019778,28079112,21059334
7019779,28079116,21059337
7019780,28079120,21059340
7019781,28079124,21059343
7019782,28079128,21059346
7019783,28079132,21059349
7019784,28079136,21059352
7019785,28079140,21059355
7019786,28079144,21059358
7019787,28079148,21059361
7019788,28079152,21059364
7019789,28079156,21059367
7019790,28079160,21059370
7019791,28079164,21059373
7019792,28079168,21059376
7019793,28079172,21059379
7019794,28079176,21059382
7019795,28079180,21059385
7019796,28079184,21059388
7019797,28079188,21059391
7019798,28079192,21059394
7019799,28079196,21059397
7019800,28079200,21059400
7019801,28079204,21059403
7019802,28079208,21059406
7019803,28079212,21059409
7019804,28079216,21059412
7019805,28079220,21059415
7019806,28079224,21059418
7019807,28079228,21059421
7019808,28079232,21059424
7019809,28079236,21059427
7019810,28079240,21059430
7019811,28079244,21059433
7019812,28079248,21059436
7019813,28079252,21059439
7019814,28079256,21059442
7019815,28079260,21059445
7019816,28079264,21059448
7019817,28079268,21059451
7019818,28079272,21059454
7019819,28079276,21059457
7019820,28079280,21059460
7019821,28079284,21059463
7019822,28079288,21059466
7019823,28079292,21059469
7019824,28079296,21059472
7019825,28079300,21059475
7019826,28079304,21059478
7019827,28079308,21059481
7019828,28079312,21059484
7019829,28079316,21059487
7019830,28079320,21059490
7019831,28079324,21059493
7019832,28079328,21059496
7019833,28079332,21059499
7019834,28079336,21059502
7019835,28079340,21059505
7019836,28079344,21059508
7019837,28079348,21059511
7019838,28079352,21059514
7019839,28079356,21059517
7019840,28079360,21059520
7019841,28079364,21059523
7019842,28079368,21059526
7019843,28079372,21059529
7019844,28079376,21059532
7019845,28079380,21059535
7019846,28079384,21059538
7019847,28079388,21059541
7019848,28079392,21059544
7019849,28079396,21059547
7019850,28079400,21059550
7019851,28079404,21059553
7019852,28079408,21059556
7019853,28079412,21059559
7019854,28079416,21059562
7019855,28079420,21059565
7019856,28079424,21059568
7019857,28079428,21059571
7019858,28079432,21059574
7019859,28079436,21059577
7019860,28079440,21059580
7019861,28079444,21059583
7019862,28079448,21059586
7019863,28079452,21059589
7019864,28079456,21059592
7019865,28079460,21059595
7019866,28079464,21059598
